Documento,Schema,Tabla,Existe,Fase
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,unlockedPercentage,toFixed,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,this,checkAndUnlock,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,achievementRepo,query,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,achievementService,getProgress,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,gamification_system,fn_check_rank_promotion,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,redis,get,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,gamification_system,promote_to_next_rank,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,this,hasAchievement,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,achievementRepo,count,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,gamification_system,check_and_unlock_achievement,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,gamification_system,achievement_type,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,achievementService,checkAndUnlock,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,userAchievementRepo,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,JSON,parse,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,userAchievementRepo,find,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,audit_logging,audit_logs,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,locked,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,newRank,toUpperCase,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,progress_tracking,module_progress,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,achievementRepo,find,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-001-achievements.md,achievementService,getUserAchievements,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,Math,floor,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,rankService,getRankDistribution,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,rankHistoryRepo,find,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,gamification_system,user_achievements,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,gamification_system,get_rank_benefits,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,db,query,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,gamification_system,rank_history,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,Math,min,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,rankService,getRankBenefits,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,rankApi,getMyProgress,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,xp_at_promotion,toLocaleString,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,gamification_system,fn_check_rank_promotion_trigger,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,result,forEach,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,history,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,gamification_system,user_stats,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,Date,now,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,auth,users,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,rankApi,getMyHistory,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,achievements,find,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,gamification_system,maya_rank,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,rankService,getRankHistory,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,userStatsRepo,query,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,userStatsRepo,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,current_xp,toLocaleString,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,this,getCurrentRank,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,rankService,getRankProgress,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,this,getXPMultiplier,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,RANK_ORDER,indexOf,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,gamification_system,promote_to_next_rank,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,this,getRankBenefits,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,gamification_system,notifications,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,Array,from,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,rankService,getCurrentRank,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,Math,random,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,rejects,toThrow,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,auth,uid,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,gamification_system,check_rank_promotion,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,audit_logging,audit_logs,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,gamification_system,get_rank_multiplier,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-003-rangos-maya.md,notifications,find,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-002-comodines.md,ComodinService,purchaseComodin,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-002-comodines.md,gamification_system,user_stats,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-002-comodines.md,ComodinService,useComodin,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-002-comodines.md,auth,users,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-002-comodines.md,educational_content,exercises,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-002-comodines.md,comodinInventoryRepo,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-002-comodines.md,this,generateHint,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-002-comodines.md,gamification_system,comodin_usage_log,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-002-comodines.md,comodinService,getInventory,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-002-comodines.md,gamification_system,comodines_inventory,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-002-comodines.md,comodinService,use,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-002-comodines.md,public,update_updated_at_column,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-002-comodines.md,progress_tracking,exercise_attempts,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-002-comodines.md,gamification_system,purchase_comodin,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-002-comodines.md,comodinService,getUserStats,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-002-comodines.md,gamification_system,use_comodin,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-002-comodines.md,gamification_system,get_comodin_inventory,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-002-comodines.md,toast,success,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-002-comodines.md,toast,error,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-002-comodines.md,gamification_system,comodin_usage_tracking,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-002-comodines.md,inventory,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-002-comodines.md,comodinService,purchase,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-002-comodines.md,gamification_system,comodin_type,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-002-comodines.md,this,generateReadingVision,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-002-comodines.md,audit_logging,audit_logs,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-002-comodines.md,result,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/especificaciones/ET-GAM-002-comodines.md,comodinInventoryRepo,query,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-003-rangos-maya.md,rankOrder,indexOf,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-003-rangos-maya.md,user_stats,current_rank,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-003-rangos-maya.md,gamification_system,user_achievements,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-003-rangos-maya.md,gamification_system,user_stats,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-003-rangos-maya.md,auth,users,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-003-rangos-maya.md,user_stats,ml_coins,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-003-rangos-maya.md,achievements,find,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-003-rangos-maya.md,db,query,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-003-rangos-maya.md,gamification_system,rank_history,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-003-rangos-maya.md,audit_logging,audit_logs,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-003-rangos-maya.md,rejects,toThrow,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-003-rangos-maya.md,user_stats,total_xp,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-003-rangos-maya.md,gamification_system,maya_rank,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-003-rangos-maya.md,not,toBe,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-003-rangos-maya.md,contentService,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-001-achievements.md,gamification_system,achievement_type,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-001-achievements.md,gamification_system,user_achievements,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-001-achievements.md,gamification_system,user_stats,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-001-achievements.md,streakService,updateStreaks,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-001-achievements.md,gamification_system,achievement_category,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-001-achievements.md,notificationService,send,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-001-achievements.md,user_stats,ml_coins,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-001-achievements.md,module_progress,status,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-001-achievements.md,rateLimiter,check,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-001-achievements.md,gamification_system,award_achievement_rewards,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-001-achievements.md,rejects,toThrow,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-001-achievements.md,expect,objectContaining,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-001-achievements.md,gamification_system,achievements,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-001-achievements.md,user_stats,total_xp,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-001-achievements.md,gamification_system,check_and_unlock_achievement,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-001-achievements.md,achievementService,getGallery,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-002-comodines.md,comodin_usage_tracking,vision_lectora_used,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-002-comodines.md,exerciseService,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-002-comodines.md,gamification_system,user_stats,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-002-comodines.md,educational_content,exercises,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-002-comodines.md,this,getUsageInExercise,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-002-comodines.md,gamification_system,comodin_usage_log,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-002-comodines.md,gamification_system,comodines_inventory,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-002-comodines.md,this,applyEffect,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-002-comodines.md,this,decrementInventory,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-002-comodines.md,this,getInventory,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-002-comodines.md,comodinService,use,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-002-comodines.md,progress_tracking,exercise_attempts,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-002-comodines.md,user_stats,ml_coins,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-002-comodines.md,db,transaction,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-002-comodines.md,comodin_usage_tracking,pistas_used,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-002-comodines.md,rejects,toThrow,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-002-comodines.md,gamification_system,comodin_usage_tracking,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-002-comodines.md,this,logUsage,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-002-comodines.md,comodinService,purchase,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-002-comodines.md,gamification_system,comodin_type,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/requerimientos/RF-GAM-002-comodines.md,audit_logging,audit_logs,SI,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-006-narrativa-basica.md,moduleProgressRepository,find,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-006-narrativa-basica.md,Math,floor,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-006-narrativa-basica.md,messages,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-006-narrativa-basica.md,this,getMessage,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-006-narrativa-basica.md,narrativeService,getMessage,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-006-narrativa-basica.md,messages,sort,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-006-narrativa-basica.md,messages,push,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-006-narrativa-basica.md,narrativeMessagesRepository,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-008-recompensas-modulos.md,this,getModuleProgress,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-008-recompensas-modulos.md,coinsService,awardCoins,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-008-recompensas-modulos.md,moduleCompletionRepository,find,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-008-recompensas-modulos.md,xpService,awardXP,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-008-recompensas-modulos.md,moduleCompletionRepository,save,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-008-recompensas-modulos.md,ModuleCompletionModal,tsx,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-008-recompensas-modulos.md,badgesService,awardBadge,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-008-recompensas-modulos.md,badgesService,checkAndAwardBadges,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-008-recompensas-modulos.md,completedModules,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-008-recompensas-modulos.md,moduleCompletionRepository,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-008-recompensas-modulos.md,completions,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-008-recompensas-modulos.md,modulesRepository,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-003-monedas-lectoras.md,coinTransactionsRepository,save,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-003-monedas-lectoras.md,coins,toLocaleString,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-003-monedas-lectoras.md,this,awardCoins,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-003-monedas-lectoras.md,usersRepository,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-003-monedas-lectoras.md,usersRepository,increment,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-005-insignias-basicas.md,streakService,getCurrentStreak,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-005-insignias-basicas.md,allBadges,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-005-insignias-basicas.md,userBadges,find,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-005-insignias-basicas.md,badges,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-005-insignias-basicas.md,userBadgesRepository,find,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-005-insignias-basicas.md,userBadges,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-005-insignias-basicas.md,this,awardBadge,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-005-insignias-basicas.md,badgesRepository,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-005-insignias-basicas.md,this,meetsCriteria,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-005-insignias-basicas.md,xpService,awardXP,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-005-insignias-basicas.md,coinsService,awardCoins,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-005-insignias-basicas.md,moduleProgressRepository,count,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-005-insignias-basicas.md,userBadgesRepository,save,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-005-insignias-basicas.md,usersRepository,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-005-insignias-basicas.md,newlyEarnedBadges,push,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-005-insignias-basicas.md,earnedBadgeIds,includes,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-005-insignias-basicas.md,badgesRepository,find,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-004-sistema-ayudas.md,this,getHint,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-004-sistema-ayudas.md,helps,map,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-004-sistema-ayudas.md,removedOptions,includes,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-004-sistema-ayudas.md,helpUsageRepository,findOne,NO,01-fase-alcance-inicial
01-fase-alcance-inicial/EAI-003-gamificacion/historias-usuario/US-GAM-004-sistema-ayudas.md,helps,find,NO,01-fase-alcance-inicial
